id,utterance_num,label
Ses03F_impro03_F020,37,hap
Ses03F_impro03_F021,38,hap
Ses03F_impro03_M017,39,-1
Ses03F_impro03_F022,40,-1
Ses03F_impro03_M018,41,-1
Ses03F_impro03_F023,42,-1
Ses03F_impro03_M019,43,-1
Ses03F_impro03_M020,44,-1
Ses03F_impro03_M021,45,exc
Ses03F_impro03_F024,46,exc
Ses03F_impro04_F000,0,fru
Ses03F_impro04_M000,1,neu
Ses03F_impro04_F001,2,fru
Ses03F_impro04_M001,3,neu
Ses03F_impro04_F002,4,sad
Ses03F_impro04_F003,5,fru
Ses03F_impro04_M002,6,neu
Ses03F_impro04_M003,7,neu
Ses03F_impro04_F004,8,fru
Ses03F_impro04_M004,9,neu
Ses03F_impro04_F005,10,fru
Ses03F_impro04_M005,11,neu
Ses03F_impro04_M006,12,neu
Ses03F_impro04_F006,13,fru
Ses03F_impro04_M007,14,neu
Ses03F_impro04_F007,15,fru
Ses03F_impro04_M008,16,neu
Ses03F_impro04_F008,17,fru
Ses03F_impro04_M009,18,neu
Ses03F_impro04_F009,19,fru
Ses03F_impro04_F010,20,fru
Ses03F_impro04_M010,21,neu
Ses03F_impro04_F011,22,sur
Ses03F_impro04_M011,23,neu
Ses03F_impro04_F012,24,fru
Ses03F_impro04_M012,25,neu
Ses03F_impro04_F013,26,fru
Ses03F_impro04_F014,27,fru
Ses03F_impro04_F015,28,-1
Ses03F_impro04_M013,29,neu
Ses03F_impro04_F016,30,-1
Ses03F_impro04_M014,31,neu
Ses03F_impro04_F017,32,fru
Ses03F_impro04_F018,33,fru
Ses03F_impro04_M015,34,neu
Ses03F_impro04_F019,35,-1
Ses03F_impro04_F020,36,-1
Ses03F_impro04_M016,37,neu
Ses03F_impro04_F021,38,fru
Ses03F_impro04_F022,39,sad
Ses03F_impro04_M017,40,neu
Ses03F_impro04_F023,41,sad
Ses03F_impro04_M018,42,neu
Ses03F_impro04_F024,43,sad
Ses03F_impro04_M019,44,neu
Ses03F_impro04_F025,45,-1
Ses03F_impro04_M020,46,-1
Ses03F_impro04_F026,47,fru
Ses03F_impro05_F000,0,fru
Ses03F_impro05_M000,1,fru
Ses03F_impro05_F001,2,fru
Ses03F_impro05_M001,3,fru
Ses03F_impro05_F002,4,ang
Ses03F_impro05_F003,5,fru
Ses03F_impro05_M002,6,fru
Ses03F_impro05_F004,7,fru
Ses03F_impro05_M003,8,neu
Ses03F_impro05_F005,9,ang
Ses03F_impro05_M004,10,fru
Ses03F_impro05_F006,11,fru
Ses03F_impro05_M005,12,fru
Ses03F_impro05_F007,13,ang
Ses03F_impro05_F008,14,ang
Ses03F_impro05_M006,15,fru
Ses03F_impro05_F009,16,ang
Ses03F_impro05_M007,17,-1
Ses03F_impro05_M008,18,neu
Ses03F_impro05_F010,19,ang
Ses03F_impro05_M009,20,neu
Ses03F_impro05_F011,21,ang
Ses03F_impro05_M010,22,fru
Ses03F_impro05_F012,23,fru
Ses03F_impro05_F013,24,fru
Ses03F_impro05_M011,25,neu
Ses03F_impro05_F014,26,-1
Ses03F_impro05_M012,27,fru
Ses03F_impro05_F015,28,ang
Ses03F_impro05_MXX0,29,-1
Ses03F_impro05_F016,30,ang
Ses03F_impro05_M013,31,neu
Ses03F_impro05_M014,32,neu
Ses03F_impro05_F017,33,ang
Ses03F_impro06_M000,0,neu
Ses03F_impro06_F000,1,sad
Ses03F_impro06_F001,2,sad
Ses03F_impro06_M001,3,neu
Ses03F_impro06_F002,4,sad
Ses03F_impro06_F003,5,sad
Ses03F_impro06_F004,6,sad
Ses03F_impro06_MXX0,7,-1
Ses03F_impro06_F005,8,sad
Ses03F_impro06_F006,9,sad
Ses03F_impro06_M002,10,sad
Ses03F_impro06_F007,11,sad
Ses03F_impro06_F008,12,sad
Ses03F_impro06_F009,13,sad
Ses03F_impro06_F010,14,sad
Ses03F_impro06_F011,15,sad
Ses03F_impro06_F012,16,sad
Ses03F_impro06_F013,17,sad
Ses03F_impro06_M003,18,neu
Ses03F_impro06_F014,19,sad
Ses03F_impro06_M004,20,sad
Ses03F_impro06_FXX0,21,-1
Ses03F_impro06_M005,22,sad
Ses03F_impro06_F015,23,sad
Ses03F_impro06_F016,24,sad
Ses03F_impro06_F017,25,sad
Ses03F_impro06_F018,26,sad
Ses03F_impro06_M006,27,sad
Ses03F_impro06_F019,28,sad
Ses03F_impro06_F020,29,sad
Ses03F_impro06_F021,30,sad
Ses03F_impro06_F022,31,sad
Ses03F_impro06_M007,32,sad
Ses03F_impro06_F023,33,sad
Ses03F_impro06_F024,34,sad
Ses03F_impro06_F025,35,sad
Ses03F_impro06_F026,36,sad
Ses03F_impro06_M008,37,sad
Ses03F_impro06_F027,38,sad
Ses03F_impro06_MXX1,39,-1
Ses03F_impro06_F028,40,sad
Ses03F_impro06_M009,41,sad
Ses03F_impro06_F029,42,sad
Ses03F_impro06_F030,43,sad
Ses03F_impro06_M010,44,sad
Ses03F_impro06_M011,45,sad
Ses03F_impro06_F031,46,sad
Ses03F_impro06_M012,47,sad
Ses03F_impro06_F032,48,sad
Ses03F_impro06_M013,49,sad
Ses03F_impro06_F033,50,sad
Ses03F_impro06_M014,51,sad
Ses03F_impro06_F034,52,sad
Ses03F_impro06_F035,53,sad
Ses03F_impro06_M015,54,sad
Ses03F_impro06_M016,55,sad
Ses03F_impro06_FXX1,56,-1
Ses03F_impro07_M000,0,neu
Ses03F_impro07_F000,1,-1
Ses03F_impro07_M001,2,neu
Ses03F_impro07_F001,3,hap
Ses03F_impro07_M002,4,-1
Ses03F_impro07_F002,5,-1
Ses03F_impro07_M003,6,neu
Ses03F_impro07_F003,7,sur
Ses03F_impro07_M004,8,neu
Ses03F_impro07_F004,9,hap
Ses03F_impro07_M005,10,-1
Ses03F_impro07_F005,11,hap
Ses03F_impro07_M006,12,-1
Ses03F_impro07_F006,13,-1
Ses03F_impro07_M007,14,-1
Ses03F_impro07_M008,15,exc
Ses03F_impro07_F007,16,exc
Ses03F_impro07_M009,17,sur
Ses03F_impro07_M010,18,-1
Ses03F_impro07_F008,19,exc
Ses03F_impro07_M011,20,exc
Ses03F_impro07_F009,21,exc
Ses03F_impro07_F010,22,-1
Ses03F_impro07_MXX0,23,-1
Ses03F_impro07_F011,24,exc
Ses03F_impro07_M012,25,neu
Ses03F_impro07_F012,26,hap
Ses03F_impro07_M013,27,exc
Ses03F_impro07_F013,28,hap
Ses03F_impro07_M014,29,exc
Ses03F_impro07_F014,30,exc
Ses03F_impro07_M015,31,exc
Ses03F_impro07_F015,32,neu
Ses03F_impro07_M016,33,-1
Ses03F_impro07_F016,34,exc
Ses03F_impro07_M017,35,sur
Ses03F_impro07_M018,36,sur
Ses03F_impro07_F017,37,hap
Ses03F_impro07_F018,38,-1
Ses03F_impro07_F019,39,hap
Ses03F_impro07_M019,40,exc
Ses03F_impro07_F020,41,exc
Ses03F_impro07_M020,42,-1
Ses03F_impro07_M021,43,neu
Ses03F_impro07_F021,44,exc
Ses03F_impro07_MXX1,45,-1
Ses03F_impro07_M022,46,exc
Ses03F_impro07_F022,47,exc
Ses03F_impro07_M023,48,neu
Ses03F_impro07_F023,49,hap
Ses03F_impro07_M024,50,-1
Ses03F_impro07_F024,51,-1
Ses03F_impro07_MXX2,52,-1
Ses03F_impro07_F025,53,hap
Ses03F_impro07_M025,54,neu
Ses03F_impro07_F026,55,exc
Ses03F_impro07_MXX3,56,-1
Ses03F_impro07_F027,57,exc
Ses03F_impro07_M026,58,exc
Ses03F_impro07_F028,59,exc
Ses03F_impro07_F029,60,exc
Ses03F_impro07_M027,61,exc
Ses03F_impro07_M028,62,exc
Ses03F_impro07_F030,63,-1
Ses03F_impro07_M029,64,exc
Ses03F_impro07_F031,65,neu
Ses03F_impro07_M030,66,-1
Ses03F_impro07_F032,67,hap
Ses03F_impro07_M031,68,-1
Ses03F_impro07_F033,69,-1
Ses03F_impro07_M032,70,exc
Ses03F_impro07_M033,71,neu
Ses03F_impro07_F034,72,hap
Ses03F_impro07_M034,73,hap
Ses03F_impro07_F035,74,hap
Ses03F_impro07_M035,75,hap
Ses03F_impro08_M000,0,ang
Ses03F_impro08_F000,1,neu
Ses03F_impro08_M001,2,-1
Ses03F_impro08_M002,3,-1
Ses03F_impro08_F001,4,neu
Ses03F_impro08_F002,5,neu
Ses03F_impro08_M003,6,-1
Ses03F_impro08_F003,7,neu
Ses03F_impro08_M004,8,fru
Ses03F_impro08_F004,9,neu
Ses03F_impro08_M005,10,-1
Ses03F_impro08_F005,11,neu
Ses03F_impro08_M006,12,ang
Ses03F_impro08_F006,13,neu
Ses03F_impro08_F007,14,neu
Ses03F_impro08_F008,15,neu
Ses03F_impro08_M007,16,ang
Ses03F_impro08_M008,17,ang
Ses03F_impro08_FXX0,18,-1
Ses03F_impro08_F009,19,neu
Ses03F_impro08_M009,20,ang
Ses03F_impro08_F010,21,neu
Ses03F_impro08_M010,22,ang
Ses03F_impro08_M011,23,ang
Ses03F_impro08_M012,24,ang
Ses03F_impro08_F011,25,neu
Ses03F_impro08_M013,26,-1
Ses03F_impro08_F012,27,neu
Ses03F_impro08_F013,28,neu
Ses03F_impro08_M014,29,ang
Ses03F_impro08_F014,30,neu
Ses03F_impro08_M015,31,ang
Ses03F_impro08_F015,32,neu
Ses03F_impro08_F016,33,neu
Ses03F_impro08_M016,34,fru
Ses03F_impro08_F017,35,fru
Ses03F_impro08_F018,36,fru
Ses03F_impro08_M017,37,fru
Ses03F_impro08_F019,38,fru
Ses03F_impro08_M018,39,fru
Ses03F_impro08_M019,40,fru
Ses03F_impro08_F020,41,neu
Ses03F_impro08_F021,42,neu
Ses03F_impro08_M020,43,-1
Ses03F_impro08_F022,44,neu
Ses03F_impro08_M021,45,neu
Ses03F_impro08_F023,46,neu
Ses03F_impro08_M022,47,-1
Ses03F_impro08_M023,48,-1
Ses03F_impro08_F024,49,neu
Ses03F_impro08_F025,50,neu
Ses03F_impro08_M024,51,-1
Ses03F_impro08_MXX0,52,-1
Ses03F_impro08_F026,53,neu
Ses03F_impro08_M025,54,-1
Ses03F_impro08_F027,55,neu
Ses03F_impro08_M026,56,fru
Ses03F_impro08_F028,57,neu
Ses03F_impro08_F029,58,neu
Ses03F_script01_2_F000,0,ang
Ses03F_script01_2_M000,1,-1
Ses03F_script01_2_F001,2,ang
Ses03F_script01_2_M001,3,neu
Ses03F_script01_2_F002,4,ang
Ses03F_script01_2_M002,5,-1
Ses03F_script01_2_F003,6,-1
Ses03F_script01_2_M003,7,neu
Ses03F_script01_2_F004,8,ang
Ses03F_script01_2_M004,9,neu
Ses03F_script01_2_F005,10,-1
Ses03F_script01_2_M005,11,fru
Ses03F_script01_2_F006,12,ang
Ses03F_script01_2_M006,13,neu
Ses03F_script01_2_F007,14,-1
Ses03F_script01_2_F008,15,-1
Ses03F_script01_2_F009,16,-1
Ses03F_script01_2_M007,17,neu
Ses03F_script01_2_F010,18,-1
Ses03F_script01_2_F011,19,sad
Ses03F_script01_2_F012,20,-1
Ses03F_script01_2_M008,21,neu
Ses03F_script01_2_F013,22,ang
Ses03F_script01_2_M009,23,neu
Ses03F_script01_2_F014,24,-1
Ses03F_script01_2_M010,25,fru
Ses03F_script01_2_F015,26,ang
Ses03F_script01_2_F016,27,ang
Ses03F_script01_2_M011,28,ang
Ses03F_script01_2_F017,29,-1
Ses03F_script01_2_M012,30,fru
Ses03F_script01_2_F018,31,sad
Ses03F_script01_2_F019,32,-1
Ses03F_script01_2_M013,33,ang
Ses03F_script01_2_M014,34,ang
Ses03F_script01_2_M015,35,ang
Ses03F_script01_2_F020,36,sad
Ses03F_script01_2_M016,37,ang
Ses03F_script01_2_F021,38,sad
Ses03F_script01_2_M017,39,ang
Ses03F_script01_2_M018,40,ang
Ses03F_script01_3_F000,41,hap
Ses03F_script01_3_M000,42,hap
Ses03F_script01_3_F001,43,hap
Ses03F_script01_3_F002,44,hap
Ses03F_script01_3_M001,45,neu
Ses03F_script01_3_F003,46,sad
Ses03F_script01_3_F004,47,-1
Ses03F_script01_3_M002,48,-1
Ses03F_script01_3_F005,49,fru
Ses03F_script01_3_M003,50,neu
Ses03F_script01_3_F006,51,-1
Ses03F_script01_3_F007,52,-1
Ses03F_script01_3_M004,53,neu
Ses03F_script01_3_F008,54,sad
Ses03F_script01_3_M005,55,-1
Ses03F_script01_3_M006,56,hap
Ses03F_script01_3_F009,57,-1
Ses03F_script01_3_M007,58,-1
Ses03F_script01_3_F010,59,-1
Ses03F_script01_3_M008,60,-1
Ses03F_script01_3_M009,61,hap
Ses03F_script01_3_F011,62,hap
Ses03F_script01_3_M010,63,hap
Ses03F_script01_3_F012,64,hap
Ses03F_script01_3_M011,65,hap
Ses03F_script01_3_M012,66,hap
Ses03F_script01_3_M013,67,hap
Ses03F_script01_3_F013,68,hap
Ses03F_script01_3_M014,69,hap
Ses03F_script01_3_M015,70,hap
Ses03F_script01_3_F014,71,hap
Ses03F_script01_3_M016,72,-1
Ses03F_script01_3_F015,73,-1
Ses03F_script01_3_F016,74,-1
Ses03F_script01_3_M017,75,sur
Ses03F_script01_3_F017,76,-1
Ses03F_script01_3_M018,77,hap
Ses03F_script01_3_F018,78,hap
Ses03F_script01_3_M019,79,hap
Ses03F_script01_3_F019,80,-1
Ses03F_script01_3_F020,81,-1
Ses03F_script01_3_M020,82,hap
Ses03F_script01_3_M021,83,hap
Ses03F_script01_3_M022,84,-1
Ses03F_script01_3_F021,85,hap
Ses03F_script01_3_M023,86,hap
Ses03F_script01_3_F022,87,-1
Ses03F_script01_3_M024,88,hap
Ses03F_script01_3_F023,89,hap
Ses03F_script01_3_F024,90,-1
Ses03F_script01_3_M025,91,sad
Ses03F_script01_3_F025,92,sad
Ses03F_script01_3_M026,93,neu
Ses03F_script01_3_F026,94,sad
Ses03F_script01_3_M027,95,sad
Ses03F_script01_3_F027,96,sad
Ses03F_script01_3_M028,97,sad
Ses03F_script01_3_F028,98,sad
Ses03F_script01_3_M029,99,sad
Ses03F_script01_3_F029,100,sad
Ses03F_script01_3_M030,101,sad
Ses03F_script01_3_F030,102,sad
Ses03F_script01_3_M031,103,sad
Ses03F_script01_3_F031,104,sad
Ses03F_script01_3_M032,105,sad
Ses03F_script01_3_M033,106,sad
Ses03F_script01_3_M034,107,sad
Ses03F_script01_3_M035,108,sad
Ses03F_script01_3_M036,109,sad
Ses03F_script01_3_M037,110,sad
Ses03F_script01_3_M038,111,sad
Ses03F_script01_3_M039,112,sad
Ses03F_script01_3_M040,113,sad
Ses03F_script01_3_M041,114,sad
Ses03F_script01_3_M042,115,sad
Ses03F_script01_3_M043,116,sad
Ses03F_script01_3_F032,117,sad
Ses03F_script01_3_M044,118,-1
Ses03F_script01_3_F033,119,sad
Ses03F_script01_3_F034,120,-1
Ses03F_script01_3_M045,121,hap
Ses03F_script01_3_M046,122,hap
Ses03F_script01_3_F035,123,hap
Ses03F_script01_1_F000,124,-1
Ses03F_script01_1_M000,125,neu
Ses03F_script01_1_F001,126,-1
Ses03F_script01_1_M001,127,neu
Ses03F_script01_1_F002,128,-1
Ses03F_script01_1_M002,129,neu
Ses03F_script01_1_F003,130,-1
Ses03F_script01_1_M003,131,neu
Ses03F_script01_1_F004,132,neu
Ses03F_script01_1_M004,133,neu
Ses03F_script01_1_F005,134,neu
Ses03F_script01_1_M005,135,neu
Ses03F_script01_1_F006,136,-1
Ses03F_script01_1_M006,137,neu
Ses03F_script01_1_F007,138,neu
Ses03F_script01_1_F008,139,-1
Ses03F_script01_1_M007,140,neu
Ses03F_script01_1_M008,141,neu
Ses03F_script01_1_F009,142,-1
Ses03F_script01_1_M009,143,neu
Ses03F_script01_1_F010,144,neu
Ses03F_script01_1_M010,145,-1
Ses03F_script01_1_F011,146,fru
Ses03F_script01_1_M011,147,fru
Ses03F_script01_1_F012,148,fru
Ses03F_script01_1_M012,149,fru
Ses03F_script01_1_F013,150,fru
Ses03F_script01_1_M013,151,fru
Ses03F_script01_1_F014,152,neu
Ses03F_script01_1_F015,153,-1
Ses03F_script01_1_F016,154,-1
Ses03F_script01_1_M014,155,fru
Ses03F_script01_1_F017,156,ang
Ses03F_script01_1_M015,157,fru
Ses03F_script01_1_F018,158,fru
Ses03F_script01_1_M016,159,neu
Ses03F_script01_1_F019,160,neu
Ses03F_script01_1_M017,161,neu
Ses03F_script01_1_F020,162,-1
Ses03F_script01_1_M018,163,neu
Ses03F_script01_1_F021,164,neu
Ses03F_script01_1_M019,165,fru
Ses03F_script01_1_F022,166,fru
Ses03F_script01_1_M020,167,neu
Ses03F_script01_1_F023,168,fru
Ses03F_script01_1_M021,169,ang
Ses03F_script01_1_M022,170,ang
Ses03F_script01_1_M023,171,-1
Ses03F_script01_1_F024,172,fru
Ses03F_script01_1_F025,173,fru
Ses03F_script01_1_M024,174,-1
Ses03F_script01_1_F026,175,fru
Ses03F_script01_1_F027,176,-1
Ses03F_script01_1_F028,177,fru
Ses03F_script01_1_M025,178,-1
Ses03F_script01_1_F029,179,fru
Ses03F_script01_1_M026,180,sad
Ses03F_script01_1_F030,181,neu
Ses03F_script01_1_M027,182,ang
Ses03F_script01_1_F031,183,neu
Ses03F_script01_1_M028,184,neu
Ses03F_script01_1_F032,185,fru
Ses03F_script01_1_M029,186,neu
Ses03F_script01_1_F033,187,-1
Ses03F_script01_1_M030,188,neu
Ses03F_script01_1_M031,189,neu
Ses03F_script01_1_M032,190,fru
Ses03F_script01_1_F034,191,fru
Ses03F_script01_1_M033,192,fru
Ses03F_script01_1_F035,193,fru
Ses03F_script01_1_M034,194,neu
Ses03F_script01_1_F036,195,fru
Ses03F_script01_1_M035,196,fru
Ses03F_script01_1_F037,197,fru
Ses03F_script01_1_M036,198,neu
Ses03F_script01_1_M037,199,fru
Ses03F_script01_1_F038,200,fru
Ses03F_script01_1_F039,201,fru
Ses03F_script01_1_M038,202,fru
Ses03F_script01_1_F040,203,fru
Ses03F_script01_1_M039,204,fru
Ses03F_script01_1_M040,205,-1
Ses03F_script01_1_M041,206,neu
Ses03F_script01_1_F041,207,-1
Ses03F_script01_1_M042,208,neu
Ses03F_script01_1_F042,209,-1
Ses03F_script01_1_M043,210,-1
Ses03F_script01_1_F043,211,fru
Ses03F_script01_1_M044,212,fru
Ses03F_script01_1_F044,213,fru
Ses03F_script01_1_M045,214,ang
Ses03F_script01_1_M046,215,ang
Ses03F_script01_1_M047,216,neu
Ses03F_script01_1_F045,217,neu
Ses03F_script01_1_F046,218,neu
Ses03F_script01_1_M048,219,neu
Ses03F_script01_1_F047,220,fru
Ses03F_script01_1_M049,221,neu
Ses03F_script01_1_F048,222,fru
Ses03F_script01_1_M050,223,neu
Ses03F_script01_1_F049,224,fru
Ses03F_script01_1_M051,225,fru
Ses03F_script01_1_F050,226,neu
Ses03F_script01_1_F051,227,-1
Ses03F_script01_1_M052,228,neu
Ses03F_script01_1_F052,229,neu
Ses03F_script01_1_M053,230,neu
Ses03F_script01_1_F053,231,neu
Ses03F_script02_2_M000,0,-1
Ses03F_script02_2_F000,1,neu
Ses03F_script02_2_M001,2,neu
Ses03F_script02_2_F001,3,-1
Ses03F_script02_2_M002,4,fru
Ses03F_script02_2_F002,5,-1
Ses03F_script02_2_M003,6,fru
Ses03F_script02_2_F003,7,-1
Ses03F_script02_2_M004,8,fru
Ses03F_script02_2_F004,9,-1
Ses03F_script02_2_M005,10,neu
Ses03F_script02_2_F005,11,ang
Ses03F_script02_2_M006,12,fru
Ses03F_script02_2_F006,13,fru
Ses03F_script02_2_M007,14,fru
Ses03F_script02_2_F007,15,-1
Ses03F_script02_2_M008,16,neu
Ses03F_script02_2_F008,17,fru
Ses03F_script02_2_M009,18,fru
Ses03F_script02_2_F009,19,-1
Ses03F_script02_2_M010,20,fru
Ses03F_script02_2_F010,21,-1
Ses03F_script02_2_F011,22,-1
Ses03F_script02_2_F012,23,ang
Ses03F_script02_2_M011,24,fru
Ses03F_script02_2_F013,25,fru
Ses03F_script02_2_F014,26,fru
Ses03F_script02_2_M012,27,fru
Ses03F_script02_2_F015,28,fru
Ses03F_script02_2_M013,29,fru
Ses03F_script02_2_M014,30,fru
Ses03F_script02_2_M015,31,fru
Ses03F_script02_2_F016,32,sad
Ses03F_script02_2_F017,33,sad
Ses03F_script02_2_F018,34,sad
Ses03F_script02_2_F019,35,hap
Ses03F_script02_2_F020,36,hap
Ses03F_script02_2_F021,37,hap
Ses03F_script02_2_F022,38,sad
Ses03F_script02_2_M016,39,neu
Ses03F_script02_2_F023,40,hap
Ses03F_script02_2_M017,41,-1
Ses03F_script02_2_M018,42,-1
Ses03F_script02_2_F024,43,sad
Ses03F_script02_2_F025,44,sad
Ses03F_script02_2_M019,45,-1
Ses03F_script02_2_F026,46,sad
Ses03F_script02_2_M020,47,-1
Ses03F_script02_2_F027,48,sad
Ses03F_script02_2_M021,49,-1
Ses03F_script02_2_F028,50,sad
Ses03F_script02_2_M022,51,fru
Ses03F_script02_2_F029,52,fru
Ses03F_script02_2_M023,53,fru
Ses03F_script02_2_F030,54,fru
Ses03F_script02_2_F031,55,ang
Ses03F_script02_2_M024,56,fru
Ses03F_script02_2_F032,57,fru
Ses03F_script02_2_M025,58,fru
Ses03F_script02_2_M026,59,ang
Ses03F_script02_2_F033,60,fru
Ses03F_script02_2_M027,61,fru
Ses03F_script02_2_M028,62,-1
Ses03F_script02_2_M029,63,fru
Ses03F_script02_2_M030,64,fru
Ses03F_script02_2_F034,65,fru
Ses03F_script02_2_M031,66,fru
Ses03F_script02_2_F035,67,ang
Ses03F_script02_2_M032,68,fru
Ses03F_script02_2_F036,69,sad
Ses03F_script02_2_M033,70,fru
Ses03F_script02_2_F037,71,-1
Ses03F_script02_2_F038,72,sad
Ses03F_script02_2_M034,73,fru
Ses03F_script02_2_F039,74,sad
Ses03F_script02_2_M035,75,fru
Ses03F_script02_2_F040,76,sad
Ses03F_script02_2_M036,77,-1
Ses03F_script02_2_F041,78,fru
Ses03F_script02_2_M037,79,sur
Ses03F_script02_2_F042,80,fru
Ses03F_script02_2_M038,81,hap
Ses03F_script02_2_F043,82,hap
Ses03F_script02_2_M039,83,hap
Ses03F_script02_2_F044,84,hap
Ses03F_script02_2_F045,85,hap
Ses03F_script02_2_F046,86,-1
Ses03F_script02_2_M040,87,hap
Ses03F_script02_2_F047,88,-1
Ses03F_script02_2_M041,89,hap
Ses03F_script02_2_F048,90,hap
Ses03F_script02_2_M042,91,neu
Ses03F_script02_2_F049,92,-1
Ses03F_script02_2_F050,93,hap
Ses03F_script02_2_F051,94,sad
Ses03F_script02_2_M043,95,neu
Ses03F_script02_2_M044,96,hap
Ses03F_script02_2_F052,97,-1
Ses03F_script02_2_M045,98,hap
Ses03F_script02_1_M000,99,exc
Ses03F_script02_1_M001,100,exc
Ses03F_script02_1_M002,101,exc
Ses03F_script02_1_F000,102,sad
Ses03F_script02_1_M003,103,exc
Ses03F_script02_1_M004,104,exc
Ses03F_script02_1_M005,105,exc
Ses03F_script02_1_F001,106,-1
Ses03F_script02_1_M006,107,exc
Ses03F_script02_1_F002,108,-1
Ses03F_script02_1_M007,109,-1
Ses03F_script02_1_F003,110,ang
Ses03F_script02_1_M008,111,-1
Ses03F_script02_1_M009,112,exc
Ses03F_script02_1_M010,113,exc
Ses03F_script02_1_M011,114,exc
Ses03F_script02_1_F004,115,-1
Ses03F_script02_1_M012,116,-1
Ses03F_script02_1_M013,117,exc
Ses03F_script02_1_M014,118,exc
Ses03F_script02_1_M015,119,exc
Ses03F_script02_1_M016,120,exc
Ses03F_script02_1_F005,121,-1
Ses03F_script02_1_M017,122,neu
Ses03F_script02_1_F006,123,-1
Ses03F_script02_1_M018,124,sur
Ses03F_script02_1_F007,125,-1
Ses03F_script02_1_M019,126,neu
Ses03F_script02_1_F008,127,-1
Ses03F_script02_1_M020,128,neu
Ses03F_script02_1_F009,129,-1
Ses03F_script02_1_M021,130,exc
Ses03F_script02_1_M022,131,neu
Ses03F_script02_1_F010,132,sad
Ses03F_script02_1_M023,133,neu
Ses03F_script02_1_F011,134,sad
Ses03F_script02_1_M024,135,-1
Ses03F_script02_1_F012,136,ang
Ses03F_script02_1_M025,137,-1
Ses03F_script02_1_M026,138,-1
Ses03F_script02_1_F013,139,fru
Ses03F_script02_1_M027,140,-1
Ses03F_script02_1_F014,141,fru
Ses03F_script02_1_M028,142,-1
Ses03F_script02_1_M029,143,-1
Ses03F_script02_1_F015,144,-1
Ses03F_script02_1_M030,145,sur
Ses03F_script02_1_F016,146,-1
Ses03F_script02_1_M031,147,-1
Ses03F_script02_1_M032,148,-1
Ses03F_script02_1_F017,149,fru
Ses03F_script02_1_M033,150,-1
Ses03F_script02_1_F018,151,fru
Ses03F_script02_1_M034,152,fru
Ses03F_script02_1_M035,153,-1
Ses03F_script02_1_M036,154,exc
Ses03F_script02_1_M037,155,-1
Ses03F_script02_1_M038,156,exc
Ses03F_script02_1_M039,157,exc
Ses03F_script02_1_M040,158,exc
Ses03F_script02_1_M041,159,exc
Ses03F_script02_1_M042,160,exc
Ses03F_script02_1_F019,161,-1
Ses03F_script02_1_M043,162,-1
Ses03F_script02_1_F020,163,-1
Ses03F_script02_1_M044,164,neu
Ses03F_script02_1_F021,165,-1
Ses03F_script03_1_M000,0,-1
Ses03F_script03_1_F000,1,neu
Ses03F_script03_1_M001,2,-1
Ses03F_script03_1_F001,3,neu
Ses03F_script03_1_M002,4,-1
Ses03F_script03_1_F002,5,fea
Ses03F_script03_1_M003,6,-1
Ses03F_script03_1_F003,7,fea
Ses03F_script03_1_M004,8,neu
Ses03F_script03_1_F004,9,-1
Ses03F_script03_1_M005,10,neu
Ses03F_script03_1_F005,11,-1
Ses03F_script03_1_M006,12,-1
Ses03F_script03_1_F006,13,-1
Ses03F_script03_1_M007,14,exc
Ses03F_script03_1_F007,15,-1
Ses03F_script03_1_M008,16,-1
Ses03F_script03_1_M009,17,-1
Ses03F_script03_1_F008,18,-1
Ses03F_script03_1_M010,19,-1
Ses03F_script03_1_F009,20,exc
Ses03F_script03_1_M011,21,exc
Ses03F_script03_1_F010,22,-1
Ses03F_script03_1_M012,23,-1
Ses03F_script03_1_F011,24,-1
Ses03F_script03_1_M013,25,exc
Ses03F_script03_1_F012,26,-1
Ses03F_script03_1_M014,27,-1
Ses03F_script03_1_F013,28,-1
Ses03F_script03_1_M015,29,-1
Ses03F_script03_1_F014,30,sad
Ses03F_script03_1_M016,31,-1
Ses03F_script03_1_F015,32,sad
Ses03F_script03_1_M017,33,-1
Ses03F_script03_1_F016,34,-1
Ses03F_script03_1_M018,35,-1
Ses03F_script03_1_F017,36,-1
Ses03F_script03_1_M019,37,-1
Ses03F_script03_1_M020,38,exc
Ses03F_script03_1_F018,39,-1
Ses03F_script03_1_M021,40,-1
Ses03F_script03_1_F019,41,exc
Ses03F_script03_1_M022,42,exc
Ses03F_script03_1_F020,43,-1
Ses03F_script03_1_M023,44,-1
Ses03F_script03_1_F021,45,hap
Ses03F_script03_1_M024,46,-1
Ses03F_script03_1_F022,47,-1
Ses03F_script03_1_M025,48,-1
Ses03F_script03_1_F023,49,-1
Ses03F_script03_1_M026,50,-1
Ses03F_script03_1_F024,51,-1
Ses03F_script03_1_F025,52,hap
Ses03F_script03_1_M027,53,exc
Ses03F_script03_1_F026,54,hap
Ses03F_script03_1_M028,55,-1
Ses03F_script03_1_F027,56,exc
Ses03F_script03_1_M029,57,-1
Ses03F_script03_1_M030,58,-1
Ses03F_script03_1_F028,59,-1
Ses03F_script03_1_M031,60,-1
Ses03F_script03_2_M000,61,ang
Ses03F_script03_2_F000,62,-1
Ses03F_script03_2_M001,63,ang
Ses03F_script03_2_F001,64,-1
Ses03F_script03_2_M002,65,ang
Ses03F_script03_2_F002,66,-1
Ses03F_script03_2_M003,67,-1
